WBIC,SHAPE_AREA,SHAPE_LEN,lat,long,Area,WatershedA,MaxDepth,MeanDepth,W_AREA,W_LAT,W_PERM,W_SLOPE,W_DARCY,W_BD_203,W_QG_1,W_PRCP_ANN,W_TEMP_ANN,W_TEMP_GS,W_TEMP_JUL,TRW_AREA,W_LU06_11,W_LU06_21,W_LU06_22,W_LU06_41,W_LU06_42,W_LU06_43,W_LU06_52,W_LU06_71,W_LU06_81,W_LU06_82,W_LU06_90,W_LU06_95,R_AREA,R_PERM,R_SLOPE,R_DARCY,R_LU06_11,R_LU06_21,R_LU06_41,R_LU06_43,R_LU06_90,w_develop,w_forest,w_ag,w_wetland,r_develop,r_forest,r_wetland,cond,mg_average,ca_average,lake_MEAN,watershed_MIN,elevation_difference,LakeName,US_L3NAME,ECO_LANDSC,HUC12_CODE,slope2,slope3,slope4,slope5,slopenearest,SDI,area_depth_ratio
184300,138522.882906,1681.26244513,45.16651865,-88.7881410699999,34,429,13,NA,1.7377,45.17,530,2.396,-97.0999999999999,0,74.0799999999999,810,5.11,13.13,19.18,1.74,7.51,4.74,0,62.3699999999999,0,1.28,0,0.09,0,2.71,20.7399999999999,0.57,0.1081,530,4.585,36.1,9.8999996,0,24.7900009,0,64.8499985,4.74,63.6499999999999,2.71,21.3099999999999,0,24.7900009,65.30999849999999,143,NA,NA,394.722114018,391.948669434,31.73714501500001,Dark Lake,Northern Lakes and Forests,Forest Transition,040302020305,-0.00101038426392865,0.00372637466432681,0.00152272735183565,0.00372637466432681,-0.00101038426392865,1.2742945315568164,34959.33850847971
194800,203883.82227900001,1688.92198404,45.473297,-88.9398352999999,50,435,47,NA,1.7624,45.4799999999999,484,1.964,121.2,28.6299999999999,0,805.1,4.62,12.64,18.5599999999999,1.76,12.44,2.48,0,79.48,0,0.49,0.42,0,0,0,4.69,0,0.1082,484,2.2420001,353.4,18.5799999,0,81.4199982,0,0,2.48,79.97,0,4.69,0,81.4199982,0,24,NA,NA,497.418767527,497.403259277,35.98327104700002,Oak Lake,Northern Lakes and Forests,North Central Forest,040302020201,0.010718723176438,0.00997247991788406,0.0149806091107801,0.00997247991788406,0.0149806091107801,1.0551477406460745,14232.131448525715
783750,34778.1536759,737.702236667999,43.0872176,-89.5098433,9,436,0,NA,1.7658,43.0799999999999,755.299999999999,2.888,-185.8,50.81,0,856,7.88,15.7899999999999,21.8,1.77,5.61,24.5399999999999,59.25,1.72,0,0,0,0,0,0,0.26,0.57,0.0516,909,1.456,152,86.4300003,0,3.29,0,2.71,91.84999999999991,1.72,0,0.83,7.5599999,3.29,2.71,128,NA,NA,280.365356445,280.35256958,55.71481323300003,Strickers Pond,Southeastern Wisconsin Till Plains,Southeast Glacial Plains,070900020604,-0.0157758985169065,0.00634432942936657,0.00250179135924259,0.00634432942936657,-0.0157758985169065,1.1158939091995363,Inf
502000,207957.580843,1712.06015179,45.7133311799999,-88.39333756,51,440,38,NA,1.7816,45.71,632.399999999999,2.967,-134.599999999999,98.8199999999999,10.17,789.299999999999,4.64,12.52,18.4699999999999,1.78,12.42,8.31,0,63.3299999999999,0,2.53,1.36,0.27,0,3.85,7.94,0,0.1099,671,2.132,193.5,14.9200001,6.0999999,2.9100001,18.8400002,51.1399994,8.31,65.8599999999999,3.85,7.94,6.0999999,21.7500003,51.1399994,33,NA,NA,445.632021432,445.601165771,57.373990531000004,LaFaye Lake,Northern Lakes and Forests,North Central Forest,040301080105,0.00191703838760128,0.00558858592315225,0.0065240892699772,0.00558858592315225,0.00191703838760128,1.0590749815029044,17954.619150003455
182200,267687.071491,3359.19444745,45.35493058,-88.91487374,66,446,35,14,1.8063,45.3599999999999,671,1.539,-92.0999999999999,75.8499999999999,100,807.5,4.77,12.83,18.8,1.81,14.76,21.7199999999999,2.53,21.3,0.86,3.21,0,0,10.08,20.87,3.94,0.4,0.1972,671,7.4660001,-280.8,11.3100004,10.1899996,30.6299992,5.1199999,21.6499996,24.599999999999902,25.37,30.950000000000003,4.34,11.3599996,35.7499991,23.019999600000002,170.25,NA,NA,462.724427408,462.452087402,19.17870979899999,Big Twin Lake,Northern Lakes and Forests,North Central Forest,040302020206,0.00546384050680632,-8.56448927047089e-4,9.79107951660063e-4,-8.56448927047089e-4,0.00858566707775777,1.8315404453167483,25092.52638648294
1856500,279410.42277,2025.76718265,45.91334108,-89.87513221,69,446,38,22,1.8067,45.9099999999999,1032,1.395,-33.7,100,100,807.7,4.39,12.67,18.87,1.81,15.7899999999999,8.74,0.35,38.99,0,16.52,2.09,0,0,0,12.6099999999999,4.91,0.1286,1032,5.119,-243.7,13.4499998,3.8900001,52.2599983,7.8499999,21.7000008,9.09,55.510000000000005,0,17.5199999999999,3.8900001,60.1099982,21.7000008,17,NA,NA,482.711170703,482.195953369,24.46348139700001,Jerms Lake,Northern Lakes and Forests,Northern Highland,070500020201,2.35555804541201e-4,1.4656901706591e-4,7.31769695932116e-5,1.4656901706591e-4,2.35555804541201e-4,1.081093604240802,24123.70689753419
2450900,331866.884736999,5164.15448403,45.7912874,-92.23429903,82,449,18,5,1.8158,45.7899999999999,825.399999999999,1.206,-35.2,54.0099999999999,0,812.2,5.52,14.18,20.53,1.82,20.7399999999999,7.96,0,32.6099999999999,8.35,16.26,0,0,1.64,1.34,2.34,8.75,0.2859,824,3.2190001,-264.6,28.5799999,10.21,26.2299995,12.5600004,9.0900002,7.96,57.2199999999999,2.98,11.09,10.21,45.190000000000005,15.630000200000001,25,NA,NA,301.444402395,300.244812012,8.176660836999986,Bass Lake,Northern Lakes and Forests,Northwest Sands,070300010502,0.00300558482230276,0.00149559956490234,0.00229195326936321,0.00149559956490234,0.00826106696652469,2.5287874893885878,60489.00640438155
1855100,269949.656825,2511.96350308999,45.08524027,-91.3132082,67,467,39,18,1.8884,45.09,231.4,2.747,-63.2999999999999,100,69.5699999999999,810.399999999999,6.06,14.57,20.7899999999999,1.89,16.16,3.7,0,44.21,0,1.04,0.46,0.15,2.53,2.63,27.68,1.43,0.1529,152.1999969,3.1700001,-175.7,20.3400002,3.3399999,40.1599998,5.4299998,30.7399998,3.7,45.25,5.16,29.11,3.3399999,45.5899996,30.7399998,35.75,NA,NA,311.217754785,311.185974121,22.670581396999978,Howe Lake,Northern Lakes and Forests,North Central Forest,070500050103,0.00173577906602253,8.03182569455904e-4,0.00207172705929578,8.03182569455904e-4,0.00173577906602253,1.3638512412101735,22709.27189119389
101600,31708.443113,704.810349161999,44.0569186,-89.4881776,8,470,31,NA,1.9006,44.06,1104.3,4.462,-329.8,59.32,18.0799999999999,782.899999999999,6.54,14.75,20.85,1.9,2.46,6.98,0,38.25,6.49,4.96,0,2.97,0,28.73,7.32,1.84,0.0511,1217,14.6400003,-115,23.0900002,7.4400001,0,3.72,52.0600014,6.98,49.7,28.73,9.16,7.4400001,17.4199998,52.0600014,158,NA,NA,293.590659542,293.473266602,81.56104333899998,Bing Lake,North Central Hardwood Forests,Central Sand Hills,040302010703,0.00464722278395484,0.00279022785899082,0.00244700637565695,0.00279022785899082,0.00464722278395484,1.1165543840622791,3355.816941093049
189100,66477.7146298,997.663660077,44.5056509899999,-89.10843155,16,471,20,10,1.9068,44.5099999999999,530,3.229,-95.7,55.2899999999999,38.67,815.5,6.72,14.81,20.91,1.91,3.72,20.0399999999999,5.3,18.51,0,9.25,0,0.52,11.69,18.93,10,0,0.0677,530,5.4749999,-10.2,15.5100002,23.0400009,13,2.22,21.4200001,27.0899999999999,27.76,30.619999999999997,10,42.540000899999995,15.22,21.4200001,133,NA,NA,286.853445681,286.791809082,32.888955442,Kating Lake,North Central Hardwood Forests,Forest Transition,040302021603,0.0025102969538664,-0.00130681429028037,2.97006772733279e-4,-0.00130681429028037,-0.00130681429028037,1.0915438344296562,10905.13691433727
1851900,66381.017842,1688.89082573,45.7450401199999,-91.51759801,16,472,35,12,0.2927,45.74,311,5.474,-127.599999999999,100,69.0499999999999,846.6,5.09,13.59,20.05,1.91,25.1499999999999,9.46,0,65.39,0,0,0,0,0,0,0,0,0.0999,311,6.9530001,-101.1,20.0200005,15.0200005,64.9700012,0,0,9.46,65.39,0,0,15.0200005,64.9700012,0,17,NA,NA,401.17239788,401.04486084,39.65496418099997,Green Lake,Northern Lakes and Forests,North Central Forest,070500070102,-0.00365979037914307,0.0147431307270988,0.00563724153948439,0.0147431307270988,-0.00365979037914307,1.8491608534686608,6222.44261736033
427300,191620.530165,2832.60545473,45.2594676399999,-88.64622124,47,472,36,NA,1.9099,45.2599999999999,671,4.59,-378.399999999999,100,0,808.1,5.06,13.0299999999999,19.0399999999999,1.91,11.3599999999999,3.94,0.61,73.2699999999999,0.61,1,0,0,0,0,8.97,0.24,0.1426,671,5.388,-921.8,17.8099995,15.3599997,13.25,2.0999999,47.5499992,4.55,74.8799999999999,0,9.21,18.2399998,15.3499999,48.5999992,116.5,NA,NA,399.345623642,394.329406738,40.939959853999994,Shay Lake,Northern Lakes and Forests,Forest Transition,040301040101,-7.66722918422557e-4,0.00207724006831855,0.00626356589370548,0.00207724006831855,0.00207724006831855,1.8254087855142207,17463.23000191382
1005600,458440.955718,5115.68227414,45.44585828,-89.2699879399999,113,474,38,10,1.9202,45.4399999999999,484,2.69,-70.7999999999999,100,18.07,827.399999999999,4.64,12.83,18.8799999999999,1.92,23.0599999999999,9.60999999999999,0,26.4899999999999,1.58,20.1099999999999,0.32,0,0,0,18.2199999999999,0.61,0.2802,484,3.3099999,-90.7,8.6400003,22.2299995,14.6000004,23.5900002,27.2999992,9.60999999999999,48.1799999999998,0,18.8299999999999,22.2299995,41.8300007,27.2999992,50,NA,NA,509.700236901,509.17074585,24.266071693000015,Moccasin Lake,Northern Lakes and Forests,North Central Forest,070700010702,-4.96225861687013e-5,0.00289821912754071,0.00271692454620212,0.00289821912754071,-4.96225861687013e-5,2.13136056832799,39580.82571125156
2768900,164215.992434,1578.50664665,46.55464322,-91.40902526,41,475,24,10,0.5734,46.5499999999999,834.1,3.73,-1277.8,0,0,812.299999999999,4.88,13.15,19.53,1.92,26.82,1.78,13.06,37.6,1.99,11.6,0.02,0,0,0,3.1,0,0.1016,798.5999756,6.947,-695.3,11.3199997,5.71,46.1599998,11.4200001,2.8499999,18.87,51.190000000000005,0,3.1,24.2099996,61.619999899999996,2.8499999,67.3,NA,NA,333.778498912,333.563568115,30.17221519900005,Moon Lake,Northern Lakes and Forests,Northwest Sands,040103010804,0.00634457759184187,0.00713506352578276,0.00485155842410244,0.00713506352578276,0.00634457759184187,1.0988382238972247,22448.59914069335
1873600,511291.762754,3848.82733642999,45.90108412,-90.95367378,126,476,24,10,1.9277,45.8999999999999,480.3,1.966,-45.7,100,0,831.299999999999,4.11,12.52,18.76,1.93,26.7899999999999,4.23,0,53.9099999999999,0.75,1.12,3.63,0.89,0.93,5.6,1.92,0.23,0.225,443.2999878,4.164,-129,18.6700001,5.73,59.4199982,3.24,0,4.23,55.779999999999895,6.529999999999999,2.15,5.73,62.659998200000004,0,22,NA,NA,423.685608597,423.328308105,18.935118941999974,Perch Lake,Northern Lakes and Forests,North Central Forest,070500010503,0.00149012364120152,0.00485520016379308,0.00179391166377897,0.00485520016379308,0.00179391166377897,1.5184101510183878,69894.43388478784
1861400,172747.443272,2025.5212652,45.5784731899999,-91.9881994699999,43,477,44,13,1.0709,45.5799999999999,311,2.628,-124.7,95.9599999999999,0,855.299999999999,5.6,14.25,20.6499999999999,1.93,15.63,3.13,0.59,44.6499999999999,0.11,8.43,0,0,20.1499999999999,0,5.75,1.55,0.1205,311,4.8000002,-55.3,9.96,0,41.7400017,26.3099995,21.1599998,3.7199999999999998,53.1899999999999,20.1499999999999,7.3,0,68.0500012,21.9899998,20.2,NA,NA,376.526071867,376.46963501,28.61144034,Little Dummy Lake,North Central Hardwood Forests,Forest Transition,070500070201,6.32138243504107e-4,0.00350199369848461,0.00339516715732091,0.00350199369848461,6.32138243504107e-4,1.3747573834708982,12880.834173824862
1870300,546261.94417,3080.96057577,45.6921337699999,-91.6003117399999,135,477,11,6,1.9305,45.6899999999999,311,0.613,97,100,0,841.1,5.09,13.6199999999999,20.0599999999999,1.93,30.7399999999999,2.66,0.23,10.91,29.75,2.51,0,1.69,6.16,1.48,13.8599999999999,0,0.1805,311,1.446,-200.9,24.8799992,1.5,22.5499992,3.49,28.1399994,2.89,43.169999999999995,7.640000000000001,13.8599999999999,1.5,40.0599997,28.1399994,41,NA,NA,406.312250232,405.990020752,15.899114514000019,Nice Lake,Northern Lakes and Forests,North Central Forest,070500070302,0.00522569322836811,0.00438759545735796,0.0115177981664072,0.00438759545735796,0.0115177981664072,1.1759280123972136,162927.0890509425
2046500,420602.008139999,2634.8025234,45.66413757,-91.2109899099999,104,478,16,12,1.9356,45.6599999999999,824,1.716,-71.4,0,97.5999999999999,836.299999999999,5.06,13.49,19.7899999999999,1.94,22.0599999999999,7.49,4.18,9.08,1.12,1.25,3.1,3.25,5.83,41.3299999999999,1.31,0,0.1629,824,5.1739998,-184.5,16.1499996,22.8400002,14.9799995,3.5599999,2.7,11.67,11.45,47.1599999999999,1.31,27.6900001,24.429999300000002,2.7,37,NA,NA,356.940031747,356.866912842,22.455567618000032,Windfall Lake,Northern Lakes and Forests,North Central Forest,070500010507,2.50608442910673e-4,4.60516509557589e-4,0.00321135402489574,4.60516509557589e-4,0.00321135402489574,1.1460602976387317,86245.49051427144
2466400,149845.932001,2283.88908674999,45.8650853199999,-91.94289611,21,481,11,5,1.401,45.8699999999999,817.1,2.269,-145.199999999999,100,0,802.1,5.31,13.9499999999999,20.2899999999999,1.63,10.01,0.06,0,54.24,1.66,18.53,0.9,0,1.26,0,12.4499999999999,0.89,0.1134,700.9000244,5.1789999,-43.8,14.0200005,0,49.7299995,34.1300011,0,0.06,74.43,1.26,13.3399999999999,0,83.8600006,2.1199999,34,NA,NA,323.775142963,323.633636475,18.333316509999975,Goose Lake,Northern Lakes and Forests,Northwest Sands,070300010405,0.00402908559955133,2.87527341071451e-4,0.00186311534660341,2.87527341071451e-4,0.00402908559955133,1.6643612605421316,44692.773801300405
2092500,348440.620518999,4800.35742407999,45.2807953,-91.4854390999999,86,489,73,19,0.9993,45.28,311,4.452,-107.099999999999,100,0,829.2,5.82,14.33,20.55,1.98,38.1599999999999,4.85,0,51.09,0,1.32,0,0,0,0,4.58,0,0.2381,311,7.7729998,-293.199999999999,20.3700008,6.2199998,57.6199989,5.29,10.5,4.85,52.410000000000004,0,4.58,6.2199998,62.9099989,10.5,25.92307692,NA,NA,333.199126636,333.13494873,42.06466730899996,Axhandle Lake,Northern Lakes and Forests,North Central Forest,070500070404,0.0126406998865091,0.00241458580932578,0.00233598817768523,0.00241458580932578,0.0126406998865091,2.294057261000464,15659.971080025482
2433800,290131.885362999,3488.74177139999,45.97994631,-91.2460619099999,72,492,17,8,1.9909,45.9799999999999,671,2.697,-83.9,100,0,835.2,4.54,12.97,19.2899999999999,1.99,15.75,8.3,1.28,50.75,2.86,7.84,0.62,0.04,2.17,0.94,8.35999999999999,0.86,0.2103,671,4.152,-106.2,24.7299995,12.1300001,37.6100006,6.04,13.6000004,9.81,61.45,3.11,9.21999999999999,13.9800001,43.6500006,17.6400004,67,NA,NA,406.280613893,406.029418945,26.267359740000018,Reed Lake,Northern Lakes and Forests,North Central Forest,070500010302,-0.0013880892158381,-4.73398242026615e-4,0.00102990758506502,-4.73398242026615e-4,-0.0013880892158381,1.8271161780727811,55992.721430253005
1882900,177339.44169100001,3244.3954094699902,45.8270369199999,-91.55815968,44,496,13,NA,0.7879,45.8299999999999,311,2.792,-269.199999999999,0,39.6899999999999,843.399999999999,5.06,13.58,20.03,2.01,24.43,6.22,1.26,41.7199999999999,0.03,0.34,0,0,7.15,4.42,13.3,0,0.1753,311,5.119,-394,20.4799995,7.4200001,42.5,0,18.7099991,8.62,42.089999999999904,11.57,13.3,12.3299999,42.5,18.7099991,23,NA,NA,399.969297689,399.752655029,21.95327921500001,Spring Lake,Northern Lakes and Forests,Northwest Sands,070300020203,-2.84439920386626e-7,0.00100010219108444,0.0010283691408329,0.00100010219108444,-2.84439920386626e-7,2.1733325165668607,44755.562712245104
1001000,482433.731121,8647.70488174999,45.4298373999999,-89.47729304,119,498,64,NA,1.6877,45.43,484,7.322,-261.899999999999,0,0,808.1,4.57,12.77,18.85,2.02,31,15.31,0.64,43.77,0.27,2.68,1.2,0,0,0.35,4.61,0.18,0.4818,484,9.842,-48.7,14.0900002,27.8099995,39.6599998,5.6399999,8.6800003,15.950000000000001,46.720000000000006,0.35,4.79,29.139999500000002,46.2099997,8.6800003,30.38888889,0.25,1.6,530.264023484,529.635864258,43.065932571000076,Long Lake,Northern Lakes and Forests,North Central Forest,070700020301,0.00263645493882506,0.0135577705400859,0.0077183470311104,0.0135577705400859,0.00263645493882506,3.5121826678086023,24731.059871278296
182100,504572.380994,4226.74489825999,44.1508117699999,-89.1578946,125,498,22,12,2.0138,44.1499999999999,1049,2.342,-146.699999999999,99.8799999999999,86.7399999999999,806,6.91,14.97,21.03,2.01,27.84,10.0299999999999,0.48,31.62,5.17,3.45,0.22,0.3,0.53,8.17,10.84,1.36,0.2469,1049,6.8340001,-112.2,25.7600002,8.5900002,22.3999996,6.7199998,31.6299992,10.5099999999999,40.24,8.7,12.2,8.5900002,32.809999500000004,31.6299992,223.4210526,12.63636364,22.54545455,264.554746367,263.829162598,25.832094452999968,Hills Lake,North Central Hardwood Forests,Central Sand Hills,040302022002,0.00178314651718238,0.00125596918566671,0.00359299854101388,0.00125596918566671,0.00178314651718238,1.678569655272969,75246.4180675853
1405200,716035.972038,3287.24255993999,44.72293424,-89.43389976,177,503,13,5,2.0341,44.7199999999999,1256,0.342,8.5,0,100,817.1,6.08,14.27,20.37,2.03,35.5099999999999,3.62,0,16.92,0.91,4.46,1.82,2.38,4.23,24.17,5.98,0,0.2002,1256,1.178,-74.5,15.7299995,1.2,22.5799999,2.9000001,24.5200005,3.62,22.290000000000003,28.400000000000002,5.98,1.2,28.1300001,24.5200005,193.2083333,NA,NA,356.912715597,356.572662354,6.160953837000022,Big Bass Lake,North Central Hardwood Forests,Forest Transition,070700030102,-0.00900720542637651,0.00486910863748009,9.48185773569892e-4,0.00486910863748009,0.00486910863748009,1.0958709099460378,180707.64487129013
2753900,215085.790662,2553.33356596,46.52285079,-91.46626306,53,507,24,10,2.0498,46.52,1032,4.17,-358.6,0,0,846.7,4.83,13.33,19.75,2.05,12.0299999999999,0.24,7.59,75.7999999999999,0.22,3.12,0.22,0,0,0,0.79,0,0.1549,1032,5.059,-84.1,23.1800003,1.6799999,54.9399986,13.1700001,2.45,7.83,79.1399999999999,0,0.79,3.7499998000000003,68.1099987,2.45,54,NA,NA,346.001074798,345.919372559,45.928643220000026,Ahmeek Lake,Northern Lakes and Forests,Northwest Sands,040103010804,0.00479102359875168,0.0055286375603165,0.00626401722358027,0.0055286375603165,0.00479102359875168,1.553090496870591,29402.585118930445
190100,183814.669671999,1697.12768477,44.4208063999999,-89.3451161499999,45,509,31,NA,1.026,44.42,1033,3.416,-90.4,100,97.4099999999999,809.399999999999,6.51,14.6199999999999,20.71,2.06,17.5,4.47,0,9.44,0.53,0,0,0,1.57,65.0799999999999,0.7,0.7,0.0964,1033,9.283,-183.3,17.8400002,17.6399994,7.9899998,0,2.8,4.47,9.969999999999999,66.64999999999989,1.4,17.6399994,7.9899998,6.2200001,340.3333333,NA,NA,322.520698498,322.453094482,29.86937718600001,Lime Lake,North Central Hardwood Forests,Central Sand Hills,040302021804,-0.00110604774324863,0.00272025416413343,0.0047117817256954,0.00272025416413343,-0.00110604774324863,1.1166562523940433,19453.758114469456
104700,191654.29869,2305.96571275,43.9772629499999,-89.3834519699999,47,510,30,10,1.2022,43.9799999999999,1049,1.871,-46.2999999999999,100,100,801.399999999999,7.02,15.13,21.26,2.06,21.05,10.59,0.19,19.5599999999999,0.82,0.36,0,0.17,1.27,25.9699999999999,14.77,5.24,0.1359,1049,1.8789999,-10.1,46.5099983,6.4000001,1.03,0,21.8500004,10.78,20.7399999999999,27.2399999999999,20.009999999999998,6.4000001,1.03,27.5200005,154.0666667,NA,NA,257.238853263,251.953445435,9.016609383000002,Sharon Lake,North Central Hardwood Forests,Central Sand Hills,040302010701,0.00285054007311445,0.00274918413001963,0.00185829657183704,0.00274918413001963,0.00285054007311445,1.485896744417313,20959.568973097113
2761900,201524.134110999,3300.36781656999,46.51283095,-91.34856888,50,513,24,13,2.0776,46.5099999999999,1032,7.515,-1550.9,0,0,830.7,4.84,13.19,19.53,2.08,11.13,0.55,2.65,67.28,0.74,2.68,0.43,2.95,0,0,8.07,0,0.153,1032,10.5939999,-2163.4,21.6299992,0,78.3700027,0,0,3.77,70.7,0,8.07,0,78.3700027,0,18,NA,NA,336.022913072,333.332336426,45.32315626400003,Five Island Lake,Northern Lakes and Forests,Northwest Sands,040103020602,-0.00232015220768334,0.00303114990320502,0.00289013311678817,0.00303114990320502,-0.00232015220768334,2.073928976646864,27548.68412497252
64000,322494.081162,2682.17869035,43.9868925099999,-87.8738712499999,80,517,67,20,1.868,43.99,82,3.805,1.5,0,0,826.899999999999,7.69,15.49,21.64,2.09,18.55,15.59,6.37,14.88,0,0.01,1.65,0.29,13.35,17.7899999999999,11.2799999999999,0.24,0.1536,82,4.6409998,3.8,17.7700005,11.2600002,15.6300001,0,35.8699989,21.96,14.89,31.1399999999999,11.5199999999999,28.1900005,15.6300001,35.8699989,414.16,NA,NA,268.273307684,267.935760498,29.904487726000013,Pigeon Lake,Southeastern Wisconsin Till Plains,Southeast Glacial Plains,040301010801,8.5805335004894e-4,0.00322450180287959,0.00332214406231643,0.00322450180287959,8.5805335004894e-4,1.3323609686484423,15791.812647490891
2954700,109630.279085,2232.71573156,46.2,-89.6599999999999,27,527,22,NA,1.1813,46.2,182,4.315,-104.599999999999,100,0,838.399999999999,4.44,12.75,18.8599999999999,2.13,10.89,8.97,0,17.4899999999999,2.21,14.0399999999999,1.65,0,0,0,44.75,0,0.1238,182,6.5710001,-152.9,19.4699993,4.6799998,17.2000008,2.9100001,48.8699989,8.97,33.739999999999796,0,44.75,4.6799998,20.110000900000003,48.8699989,33,0.676,1.81,517.923208388,517.882507324,28.32038292099992,Red Bass Lake,Northern Lakes and Forests,North Central Forest,040201010303,0.00647474065661559,0.00545424339644223,0.00388034149623623,0.00545424339644223,0.00647474065661559,1.902230936922321,16349.063332885946
974700,141414.049157,1571.51657034999,45.8843055,-89.71408273,35,527,16,NA,2.1317,45.89,1020.4,0.594,6.4,89.48,100,807.7,4.29,12.56,18.78,2.13,7,7.26,10.5399999999999,6.61,2.5,11.81,0,4.76,1.68,1.77,28.41,1.49,0.0985,1032,2.148,-150.599999999999,11.4700003,8.3199997,3.96,16.2399998,54.2099991,33.9799999999999,20.92,3.45,29.9,14.1099995,20.1999998,54.2099991,34,0.3,1.19,485.325325764,483.794036865,6.971915447000015,Bullhead Lake,Northern Lakes and Forests,Northern Highland,070700010803,7.05446355081832e-4,0.00180927295964047,0.00118839030869946,0.00180927295964047,0.00180927295964047,1.1788749888913335,28997.303386852032
